"Key","ID","RecordKey","External key","Source","Rank","Taxon","Common name","Taxon group","Kingdom","Order","Family","TaxonVersionKey","Site name","Original map ref","Latitude","Longitude","Projection (input)","Precision","Output map ref","Projection (output)","Biotope","VC number","Vice County","Date interpreted","Date from","Date to","Date type","Sample method","Recorder","Determiner","Recorder certainty","Sex","Stage","Count of sex or stage","Zero abundance","Comment","Sample comment","Images","Input on date","Last edited on date","Verification status 1","Verification status 2","Query","Verifier","Verified on","Licence","Automated checks"
48,"12712646","iBRC12712646","","iRecord | iRecord Import","Species","Neophilaenus lineatus","","insect - true bug (Hemiptera)","Animalia","Hemiptera","Aphrophoridae","NHMSYS0020705767","Denhall Quay","SJ286759","53.2757109152887","-3.07144864554681","OSGB","100","SJ286759","OSGB","","58","Cheshire","30/08/2019","2019-08-30","2019-08-30","D","Net","Brighton, Phil","Brighton, Phil","Certain","female","Adult","1","false","","Salt marsh with sea aster","","31/01/2020 17:33","17/02/2020 07:23","Accepted","Considered correct","","Stewart, Alan","17/02/2020 07:23","","Passed checks"
49,"12712629","iBRC12712629","","iRecord | iRecord Import","Species","Macustus grisescens","","insect - true bug (Hemiptera)","Animalia","Hemiptera","Cicadellidae","NHMSYS0020705727","Bickley Hall Farm","SJ526480","53.0276301929148","-2.70743899513511","OSGB","100","SJ526480","OSGB","","58","Cheshire","03/06/2019","2019-06-03","2019-06-03","D","Net","Brighton, Phil","Brighton, Phil","Certain","female","Adult","1","false","","Rough herbage & scrub","","31/01/2020 17:33","23/02/2020 17:21","Accepted","Considered correct","","Stewart, Alan","23/02/2020 17:21","","Failed checks"
50,"12712624","iBRC12712624","","iRecord | iRecord Import","Species","Macrosteles sexnotatus","","insect - true bug (Hemiptera)","Animalia","Hemiptera","Cicadellidae","NHMSYS0020705723","Bickley Hall Farm","SJ527481","53.0285378976995","-2.70596280020093","OSGB","100","SJ527481","OSGB","","58","Cheshire","03/06/2019","2019-06-03","2019-06-03","D","Net","Brighton, Phil","Brighton, Phil","Uncertain","male","Adult","2","false","","Hay meadow","","31/01/2020 17:33","23/02/2020 17:21","Accepted","Considered correct","","Stewart, Alan","23/02/2020 17:21","","Failed checks"
51,"12712618","iBRC12712618","","iRecord | iRecord Import","Species","Linnavuoriana decempunctata","","insect - true bug (Hemiptera)","Animalia","Hemiptera","Cicadellidae","NHMSYS0020705695","Croft, garden","SJ637932","53.4347756238406","-2.54710466662511","OSGB","100","SJ637932","OSGB","","59","South Lancashire","06/04/2019","2019-04-06","2019-04-06","D","Net","Brighton, Phil","Brighton, Phil","Certain","female","Adult","1","false","","Wadeson Way","","31/01/2020 17:33","23/02/2020 17:21","Accepted","Considered correct","","Stewart, Alan","23/02/2020 17:21","","Failed checks"
52,"12712617","iBRC12712617","","iRecord | iRecord Import","Genus","Kybos","","insect - true bug (Hemiptera)","Animalia","Hemiptera","Cicadellidae","NHMSYS0020705677","Bickerton Hill","","53.0723629001991","-2.7425012578365","","100","SJ503530","OSGB","","58","Cheshire","26/07/2019","2019-07-26","2019-07-26","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","1","false","","Woodland edge.   Specimen retained - requires dissection for ID to species","","31/01/2020 17:33","27/02/2020 20:13","Accepted","Considered correct","","Stewart, Alan","27/02/2020 20:13","","Passed checks"
53,"12712614","iBRC12712614","","iRecord | iRecord Import","Species","Kybos strigilifer","","insect - true bug (Hemiptera)","Animalia","Hemiptera","Cicadellidae","NHMSYS0020705683","Bickley Hall Farm","SJ526480","53.0276301929148","-2.70743899513511","OSGB","100","SJ526480","OSGB","","58","Cheshire","15/08/2019","2019-08-15","2019-08-15","D","Net","Brighton, Phil","Brighton, Phil","Likely","female","Adult","1","false","","Scrub (oak, hazel, alder, ash)","","31/01/2020 17:33","23/02/2020 17:21","Accepted","Considered correct","","Stewart, Alan","23/02/2020 17:21","","Failed checks"
54,"12712608","iBRC12712608","","iRecord | iRecord Import","Species","Idiocerus lituratus","","insect - true bug (Hemiptera)","Animalia","Hemiptera","Cicadellidae","NHMSYS0020705638","Bickley Hall Farm","SJ533478","53.0258941357965","-2.69697384828933","OSGB","100","SJ533478","OSGB","","58","Cheshire","15/08/2019","2019-08-15","2019-08-15","D","Net","Brighton, Phil","Brighton, Phil","Certain","mixed","Adult","1m, 1f","false","","Marshy pond with willow","","31/01/2020 17:30","23/02/2020 17:21","Accepted","Considered correct","","Stewart, Alan","23/02/2020 17:21","","Failed checks"
55,"12712607","iBRC12712607","","iRecord | iRecord Import","Species","Idiocerus lituratus","","insect - true bug (Hemiptera)","Animalia","Hemiptera","Cicadellidae","NHMSYS0020705638","Cholmondeley Estate","SJ537491","53.0376139414776","-2.69119744138499","OSGB","100","SJ537491","OSGB","","58","Cheshire","15/08/2019","2019-08-15","2019-08-15","D","Net","Brighton, Phil","Brighton, Phil","Certain","female","Adult","1","false","","Bickley Swamp","","31/01/2020 17:30","23/02/2020 17:21","Accepted","Considered correct","","Stewart, Alan","23/02/2020 17:21","","Failed checks"
56,"12712600","iBRC12712600","","iRecord | iRecord Import","Species","Iassus lanio","","insect - true bug (Hemiptera)","Animalia","Hemiptera","Cicadellidae","NHMSYS0020705629","Bickerton Hill","SJ503530","53.0723629001991","-2.7425012578365","OSGB","100","SJ503530","OSGB","","58","Cheshire","26/07/2019","2019-07-26","2019-07-26","D","Net","Brighton, Phil","Brighton, Phil","Certain","not recorded","Adult","1","false","","Woodland edge","","31/01/2020 17:30","23/02/2020 17:21","Accepted","Considered correct","","Stewart, Alan","23/02/2020 17:21","","Passed checks"
57,"12712596","iBRC12712596","","iRecord | iRecord Import","Species","Euscelis incisus","","insect - true bug (Hemiptera)","Animalia","Hemiptera","Cicadellidae","NHMSYS0020705589","Barnton","SJ641749","53.2703184720119","-2.53900409981113","OSGB","100","SJ641749","OSGB","","58","Cheshire","29/03/2019","2019-03-29","2019-03-29","D","Net","Brighton, Phil","Brighton, Phil","Certain","mixed","Adult","2m, 1f","false","","River bank","","31/01/2020 17:30","23/02/2020 17:21","Accepted","Considered correct","","Stewart, Alan","23/02/2020 17:21","","Failed checks"
58,"12712595","iBRC12712595","","iRecord | iRecord Import","Species","Euscelis incisus","","insect - true bug (Hemiptera)","Animalia","Hemiptera","Cicadellidae","NHMSYS0020705589","Bickley Hall Farm","SJ533478","53.0258941357965","-2.69697384828933","OSGB","100","SJ533478","OSGB","","58","Cheshire","15/08/2019","2019-08-15","2019-08-15","D","Net","Brighton, Phil","Brighton, Phil","Certain","female","Adult","1","false","","Marshy pond with willow","","31/01/2020 17:30","23/02/2020 17:21","Accepted","Considered correct","","Stewart, Alan","23/02/2020 17:21","","Failed checks"
59,"12712594","iBRC12712594","","iRecord | iRecord Import","Species","Euscelis incisus","","insect - true bug (Hemiptera)","Animalia","Hemiptera","Cicadellidae","NHMSYS0020705589","Bickley Hall Farm","SJ528480","53.0276478961573","-2.70445724001648","OSGB","100","SJ528480","OSGB","","58","Cheshire","15/08/2019","2019-08-15","2019-08-15","D","Net","Brighton, Phil","Brighton, Phil","Certain","female","Adult","1","false","","Arable field margin","","31/01/2020 17:30","23/02/2020 17:21","Accepted","Considered correct","","Stewart, Alan","23/02/2020 17:21","","Failed checks"
60,"12712593","iBRC12712593","","iRecord | iRecord Import","Species","Euscelis incisus","","insect - true bug (Hemiptera)","Animalia","Hemiptera","Cicadellidae","NHMSYS0020705589","Bickley Hall Farm","SJ526481","53.0285290364484","-2.70745370835759","OSGB","100","SJ526481","OSGB","","58","Cheshire","15/08/2019","2019-08-15","2019-08-15","D","Net","Brighton, Phil","Brighton, Phil","Certain","mixed","Adult","1m, 3f","false","","Mown hay meadow","","31/01/2020 17:30","23/02/2020 17:21","Accepted","Considered correct","","Stewart, Alan","23/02/2020 17:21","","Failed checks"
61,"12712592","iBRC12712592","","iRecord | iRecord Import","Species","Euscelis incisus","","insect - true bug (Hemiptera)","Animalia","Hemiptera","Cicadellidae","NHMSYS0020705589","Chester Zoo Nature Reserve","SJ406707","53.2304562651156","-2.89054740065167","OSGB","100","SJ406707","OSGB","","58","Cheshire","21/05/2019","2019-05-21","2019-05-21","D","Net","Brighton, Phil","Brighton, Phil","Certain","female","Adult","3","false","","Sown flower meadow","","31/01/2020 17:30","23/02/2020 17:21","Accepted","Considered correct","","Stewart, Alan","23/02/2020 17:21","","Failed checks"
62,"12712591","iBRC12712591","","iRecord | iRecord Import","Species","Euscelis incisus","","insect - true bug (Hemiptera)","Animalia","Hemiptera","Cicadellidae","NHMSYS0020705589","Chester Zoo Nature Reserve","SJ406706","53.2295574923717","-2.89052874498043","OSGB","100","SJ406706","OSGB","","58","Cheshire","21/05/2019","2019-05-21","2019-05-21","D","Net","Brighton, Phil","Brighton, Phil","Certain","female","Adult","1","false","","Grassy meadow","","31/01/2020 17:30","23/02/2020 17:21","Accepted","Considered correct","","Stewart, Alan","23/02/2020 17:21","","Failed checks"
63,"12712590","iBRC12712590","","iRecord | iRecord Import","Species","Euscelis incisus","","insect - true bug (Hemiptera)","Animalia","Hemiptera","Cicadellidae","NHMSYS0020705589","Burton Marsh","SJ301745","53.2633287811264","-3.04865029352068","OSGB","100","SJ301745","OSGB","","58","Cheshire","30/08/2019","2019-08-30","2019-08-30","D","Net","Brighton, Phil","Brighton, Phil","Uncertain","male","Adult","1","false","","Roadside verge","","31/01/2020 17:30","23/02/2020 17:21","Accepted","Considered correct","","Stewart, Alan","23/02/2020 17:21","","Failed checks"
64,"12712579","iBRC12712579","","iRecord | iRecord Import","Species","Eupteryx urticae","","insect - true bug (Hemiptera)","Animalia","Hemiptera","Cicadellidae","NHMSYS0020705576","Barnton","SJ642750","53.2712240786832","-2.53751602504441","OSGB","100","SJ642750","OSGB","","58","Cheshire","31/05/2019","2019-05-31","2019-05-31","D","Net","Brighton, Phil","Brighton, Phil","Certain","mixed","Adult","5m, 6f","false","","Ivy-covered copse","","31/01/2020 17:30","23/02/2020 17:21","Accepted","Considered correct","","Stewart, Alan","23/02/2020 17:21","","Failed checks"
65,"12712578","iBRC12712578","","iRecord | iRecord Import","Species","Eupteryx urticae","","insect - true bug (Hemiptera)","Animalia","Hemiptera","Cicadellidae","NHMSYS0020705576","Denhall Quay","SJ290759","53.2757646662523","-3.06545125020135","OSGB","100","SJ290759","OSGB","","58","Cheshire","30/08/2019","2019-08-30","2019-08-30","D","Net","Brighton, Phil","Brighton, Phil","Certain","female","Adult","1","false","","Salt marsh inner edge","","31/01/2020 17:30","23/02/2020 17:21","Accepted","Considered correct","","Stewart, Alan","23/02/2020 17:21","","Failed checks"
66,"12712575","iBRC12712575","","iRecord | iRecord Import","Species","Eupteryx melissae","","insect - true bug (Hemiptera)","Animalia","Hemiptera","Cicadellidae","NHMSYS0020705569","Croft, garden","SJ637932","53.4347756238406","-2.54710466662511","OSGB","100","SJ637932","OSGB","","59","South Lancashire","25/02/2019","2019-02-25","2019-02-25","D","Net","Brighton, Phil","Brighton, Phil","Certain","female","Adult","1","false","","Wadeson Way","","31/01/2020 17:30","23/02/2020 17:21","Accepted","Considered correct","","Stewart, Alan","23/02/2020 17:21","","Failed checks"
67,"12712574","iBRC12712574","","iRecord | iRecord Import","Species","Eupteryx filicum","","insect - true bug (Hemiptera)","Animalia","Hemiptera","Cicadellidae","NHMSYS0020705566","Oakhanger Moss","SJ768552","53.09394975834","-2.34714800675427","OSGB","100","SJ768552","OSGB","","58","Cheshire","22/05/2019","2019-05-22","2019-05-22","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","1","false","","Wet woodland","","31/01/2020 17:30","23/02/2020 17:21","Accepted","Considered correct","","Stewart, Alan","23/02/2020 17:21","","Failed checks"
68,"12712571","iBRC12712571","","iRecord | iRecord Import","Species","Eupteryx decemnotata","","insect - true bug (Hemiptera)","Animalia","Hemiptera","Cicadellidae","NHMSYS0020745857","Croft, garden","SJ637932","53.4347756238406","-2.54710466662511","OSGB","100","SJ637932","OSGB","","59","South Lancashire","20/03/2019","2019-03-20","2019-03-20","D","Net","Brighton, Phil","Brighton, Phil","Certain","female","Adult","1","false","","Wadeson Way","","31/01/2020 17:30","23/02/2020 17:21","Accepted","Considered correct","","Stewart, Alan","23/02/2020 17:21","","Failed checks"
69,"12712570","iBRC12712570","","iRecord | iRecord Import","Species","Eupteryx decemnotata","","insect - true bug (Hemiptera)","Animalia","Hemiptera","Cicadellidae","NHMSYS0020745857","Croft, garden","SJ637932","53.4347756238406","-2.54710466662511","OSGB","100","SJ637932","OSGB","","59","South Lancashire","25/02/2019","2019-02-25","2019-02-25","D","Net","Brighton, Phil","Brighton, Phil","Certain","female","Adult","1","false","","Wadeson Way","","31/01/2020 17:30","23/02/2020 17:21","Accepted","Considered correct","","Stewart, Alan","23/02/2020 17:21","","Failed checks"
70,"12712569","iBRC12712569","","iRecord | iRecord Import","Species","Eupteryx aurata","","insect - true bug (Hemiptera)","Animalia","Hemiptera","Cicadellidae","NHMSYS0020705564","Bickley Hall Farm","SJ534478","53.0259028654007","-2.69548302764423","OSGB","100","SJ534478","OSGB","","58","Cheshire","15/08/2019","2019-08-15","2019-08-15","D","Net","Brighton, Phil","Brighton, Phil","Certain","female","Adult","4","false","","Field margin - nettles, willow","","31/01/2020 17:30","23/02/2020 17:21","Accepted","Considered correct","","Stewart, Alan","23/02/2020 17:21","","Failed checks"
71,"12712568","iBRC12712568","","iRecord | iRecord Import","Species","Eupteryx aurata","","insect - true bug (Hemiptera)","Animalia","Hemiptera","Cicadellidae","NHMSYS0020705564","Hale Duck Decoy","SJ478827","53.3390681551175","-2.78467411894204","OSGB","100","SJ478827","OSGB","","59","South Lancashire","03/07/2019","2019-07-03","2019-07-03","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","1","false","","","","31/01/2020 17:30","23/02/2020 17:21","Accepted","Considered correct","","Stewart, Alan","23/02/2020 17:21","","Failed checks"
72,"12712567","iBRC12712567","","iRecord | iRecord Import","Species","Eupteryx aurata","","insect - true bug (Hemiptera)","Animalia","Hemiptera","Cicadellidae","NHMSYS0020705564","Burton Marsh","SJ301738","53.2570376979848","-3.04849636981554","OSGB","100","SJ301738","OSGB","","58","Cheshire","30/08/2019","2019-08-30","2019-08-30","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","1","false","","Woodland edge","","31/01/2020 17:30","23/02/2020 17:21","Accepted","Considered correct","","Stewart, Alan","23/02/2020 17:21","","Failed checks"
73,"12712566","iBRC12712566","","iRecord | iRecord Import","Species","Eupteryx aurata","","insect - true bug (Hemiptera)","Animalia","Hemiptera","Cicadellidae","NHMSYS0020705564","Burton Marsh","SJ300738","53.2570245048595","-3.04999507372148","OSGB","100","SJ300738","OSGB","","58","Cheshire","30/08/2019","2019-08-30","2019-08-30","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","1","false","","Wet woodland","","31/01/2020 17:30","23/02/2020 17:21","Accepted","Considered correct","","Stewart, Alan","23/02/2020 17:21","","Failed checks"
74,"12712564","iBRC12712564","","iRecord | iRecord Import","Species","Eupterycyba jucunda","","insect - true bug (Hemiptera)","Animalia","Hemiptera","Cicadellidae","NHMSYS0020705560","Burton Marsh","SJ301738","53.2570376979848","-3.04849636981554","OSGB","100","SJ301738","OSGB","","58","Cheshire","30/08/2019","2019-08-30","2019-08-30","D","Net","Brighton, Phil","Brighton, Phil","Certain","female","Adult","2","false","","Woodland edge","","31/01/2020 17:30","23/02/2020 17:21","Accepted","Considered correct","","Stewart, Alan","23/02/2020 17:21","","Passed checks"
75,"12712560","iBRC12712560","","iRecord | iRecord Import","Species","Errastunus ocellaris","","insect - true bug (Hemiptera)","Animalia","Hemiptera","Cicadellidae","NHMSYS0020705533","Bickley Hall Farm","SJ526480","53.0276301929148","-2.70743899513511","OSGB","100","SJ526480","OSGB","","58","Cheshire","03/06/2019","2019-06-03","2019-06-03","D","Net","Brighton, Phil","Brighton, Phil","Certain","mixed","Adult","2m, 1f","false","","Rough herbage & scrub","","31/01/2020 17:30","23/02/2020 17:21","Accepted","Considered correct","","Stewart, Alan","23/02/2020 17:21","","Passed checks"
76,"12712559","iBRC12712559","","iRecord | iRecord Import","Species","Errastunus ocellaris","","insect - true bug (Hemiptera)","Animalia","Hemiptera","Cicadellidae","NHMSYS0020705533","Chester Zoo Nature Reserve","SJ407708","53.231366223185","-2.88906817938564","OSGB","100","SJ407708","OSGB","","58","Cheshire","21/05/2019","2019-05-21","2019-05-21","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","1","false","","Varied grassland","","31/01/2020 17:30","23/02/2020 17:21","Accepted","Considered correct","","Stewart, Alan","23/02/2020 17:21","","Passed checks"
77,"12712557","iBRC12712557","","iRecord | iRecord Import","Species","Empoasca vitis","","insect - true bug (Hemiptera)","Animalia","Hemiptera","Cicadellidae","NHMSYS0020705544","Culcheth","SJ642953","53.4536848605903","-2.53981832589036","OSGB","100","SJ642953","OSGB","","59","South Lancashire","26/02/2019","2019-02-26","2019-02-26","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","1","false","","11-acre LNR","","31/01/2020 17:30","23/02/2020 17:21","Accepted","Considered correct","","Stewart, Alan","23/02/2020 17:21","","Failed checks"
